cve,epss,percentile,year,in_kev
CVE-2025-2073,0.00174,0.38593,2025,False
CVE-2025-2074,0.00173,0.38497,2025,False
CVE-2025-2075,0.1036,0.93345,2025,False
CVE-2025-2076,0.00077,0.23103,2025,False
CVE-2025-2077,0.003,0.53683,2025,False
CVE-2025-2078,0.00077,0.23103,2025,False
CVE-2025-2079,0.00196,0.41425,2025,False
CVE-2025-2080,0.00043,0.13758,2025,False
CVE-2025-2081,0.00185,0.40022,2025,False
CVE-2025-2082,0.00119,0.30418,2025,False
CVE-2025-2083,0.00452,0.64104,2025,False
CVE-2025-2084,0.00172,0.38356,2025,False
CVE-2025-2085,0.00211,0.4365,2025,False
CVE-2025-2086,0.0023,0.4589,2025,False
CVE-2025-2087,0.00034,0.10314,2025,False
CVE-2025-2088,0.00166,0.37394,2025,False
CVE-2025-2089,0.00128,0.31802,2025,False
CVE-2025-2090,0.00135,0.33116,2025,False
CVE-2025-2091,0.00043,0.1344,2025,False
CVE-2025-2092,0.00291,0.52831,2025,False
CVE-2025-2093,0.00127,0.31558,2025,False
CVE-2025-2094,0.2497,0.96275,2025,False
CVE-2025-2095,0.02949,0.86741,2025,False
CVE-2025-2096,0.03953,0.88581,2025,False
CVE-2025-2097,0.06741,0.9146,2025,False
CVE-2025-2098,0.00105,0.28171,2025,False
CVE-2025-2099,0.00092,0.25882,2025,False
CVE-2025-2101,0.0017,0.37946,2025,False
CVE-2025-2102,0.00121,0.30734,2025,False
CVE-2025-2103,0.00104,0.28003,2025,False
CVE-2025-2104,0.0003,0.09042,2025,False
CVE-2025-2105,0.00724,0.72959,2025,False
CVE-2025-2106,0.00176,0.38894,2025,False
CVE-2025-2107,0.00154,0.35865,2025,False
CVE-2025-2108,0.00204,0.42577,2025,False
CVE-2025-2109,0.00428,0.62801,2025,False
CVE-2025-2110,0.00099,0.27185,2025,False
CVE-2025-2111,0.0021,0.43517,2025,False
CVE-2025-2112,0.00065,0.20496,2025,False
CVE-2025-2113,0.00063,0.20016,2025,False
CVE-2025-2114,0.00047,0.14956,2025,False
CVE-2025-2115,0.00037,0.1142,2025,False
CVE-2025-2116,0.00021,0.06083,2025,False
CVE-2025-2117,0.00013,0.02114,2025,False
CVE-2025-2118,0.00015,0.03057,2025,False
CVE-2025-2119,0.00025,0.07467,2025,False
CVE-2025-2120,0.00025,0.07508,2025,False
CVE-2025-2121,0.00033,0.10152,2025,False
CVE-2025-2122,0.00019,0.0526,2025,False
CVE-2025-2123,0.00193,0.41145,2025,False
CVE-2025-2124,0.00155,0.36003,2025,False
CVE-2025-2125,0.00168,0.37685,2025,False
CVE-2025-2126,0.01238,0.79597,2025,False
CVE-2025-2127,0.00331,0.56356,2025,False
CVE-2025-2128,0.00172,0.38251,2025,False
CVE-2025-2129,0.07314,0.91834,2025,False
CVE-2025-2130,0.00132,0.32385,2025,False
CVE-2025-2131,0.00082,0.24087,2025,False
CVE-2025-2132,0.00054,0.17343,2025,False
CVE-2025-2133,0.0019,0.40704,2025,False
CVE-2025-2134,0.00013,0.02205,2025,False
CVE-2025-2135,0.02631,0.85994,2025,False
CVE-2025-2136,0.0035,0.57777,2025,False
CVE-2025-2137,0.00219,0.44631,2025,False
CVE-2025-2138,0.00015,0.03521,2025,False
CVE-2025-2139,0.0004,0.12428,2025,False
CVE-2025-2140,8e-05,0.00784,2025,False
CVE-2025-2141,0.00143,0.34322,2025,False
CVE-2025-2146,0.00627,0.70647,2025,False
CVE-2025-2147,0.00085,0.24751,2025,False
CVE-2025-2148,0.00084,0.24493,2025,False
CVE-2025-2149,0.00051,0.16369,2025,False
CVE-2025-2150,0.00075,0.22774,2025,False
CVE-2025-2151,0.00206,0.42987,2025,False
CVE-2025-2152,0.00108,0.28719,2025,False
CVE-2025-2153,0.0012,0.30543,2025,False
CVE-2025-2154,0.00024,0.06991,2025,False
CVE-2025-2155,0.00069,0.2147,2025,False
CVE-2025-2157,0.00031,0.09345,2025,False
CVE-2025-2158,0.00523,0.67295,2025,False
CVE-2025-2159,0.00021,0.0605,2025,False
CVE-2025-2160,0.00359,0.58453,2025,False
CVE-2025-2161,0.00212,0.43841,2025,False
CVE-2025-2162,0.00165,0.37302,2025,False
CVE-2025-2163,0.0016,0.36673,2025,False
CVE-2025-2164,0.00467,0.64813,2025,False
CVE-2025-2165,0.00636,0.7089,2025,False
CVE-2025-2166,0.00467,0.64813,2025,False
CVE-2025-2167,0.00099,0.27274,2025,False
CVE-2025-2168,0.00051,0.16492,2025,False
CVE-2025-2169,0.00714,0.72744,2025,False
CVE-2025-2170,0.00104,0.28052,2025,False
CVE-2025-2171,0.00323,0.55665,2025,False
CVE-2025-2172,0.01286,0.79988,2025,False
CVE-2025-2173,0.00277,0.51424,2025,False
CVE-2025-2174,0.00178,0.39188,2025,False
CVE-2025-2175,0.0009,0.25676,2025,False
CVE-2025-2176,0.00075,0.22716,2025,False
CVE-2025-2177,0.00075,0.22722,2025,False
CVE-2025-2179,0.00073,0.22343,2025,False
CVE-2025-2180,0.00375,0.59472,2025,False
CVE-2025-2181,0.00053,0.16943,2025,False
CVE-2025-2182,0.0002,0.05768,2025,False
CVE-2025-2183,0.00024,0.06983,2025,False
CVE-2025-2184,0.00036,0.11035,2025,False
CVE-2025-2185,0.00244,0.47929,2025,False
CVE-2025-2186,0.00176,0.38894,2025,False
CVE-2025-2188,0.00058,0.18393,2025,False
CVE-2025-2189,0.00061,0.19215,2025,False
CVE-2025-2190,0.00154,0.35869,2025,False
CVE-2025-2191,0.00168,0.37726,2025,False
CVE-2025-2192,0.00392,0.60587,2025,False
CVE-2025-2193,0.00309,0.54424,2025,False
CVE-2025-2194,0.00159,0.36579,2025,False
CVE-2025-2195,0.00159,0.36579,2025,False
CVE-2025-2196,0.00159,0.36579,2025,False
CVE-2025-2197,0.0031,0.54511,2025,False
CVE-2025-2199,0.0013,0.32096,2025,False
CVE-2025-2200,0.0013,0.32096,2025,False
CVE-2025-2201,0.00229,0.45809,2025,False
CVE-2025-2202,0.00229,0.45809,2025,False
CVE-2025-2203,0.00152,0.35648,2025,False
CVE-2025-2204,0.00021,0.06268,2025,False
CVE-2025-2205,0.00159,0.36549,2025,False
CVE-2025-2206,0.00066,0.20741,2025,False
CVE-2025-2207,0.00066,0.20741,2025,False
CVE-2025-2208,0.00066,0.20741,2025,False
CVE-2025-2209,0.00066,0.20741,2025,False
CVE-2025-2210,0.00066,0.20741,2025,False
CVE-2025-2211,0.00066,0.20741,2025,False
CVE-2025-2212,0.00065,0.20479,2025,False
CVE-2025-2213,0.00065,0.20439,2025,False
CVE-2025-2214,0.00132,0.32329,2025,False
CVE-2025-2215,0.00127,0.31699,2025,False
CVE-2025-2216,0.00055,0.17608,2025,False
CVE-2025-2217,0.00039,0.1207,2025,False
CVE-2025-2218,0.00122,0.30907,2025,False
CVE-2025-2219,0.0008,0.23656,2025,False
CVE-2025-2220,0.00044,0.14017,2025,False
CVE-2025-2221,0.24216,0.96187,2025,False
CVE-2025-2222,0.00245,0.47965,2025,False
CVE-2025-2223,0.00154,0.35864,2025,False
CVE-2025-2224,0.00349,0.57711,2025,False
CVE-2025-2225,0.0043,0.6292,2025,False
CVE-2025-2228,0.00117,0.3012,2025,False
CVE-2025-2229,0.00035,0.107,2025,False
CVE-2025-2230,8e-05,0.00732,2025,False
CVE-2025-2231,0.00679,0.72002,2025,False
CVE-2025-2232,0.00059,0.18671,2025,False
CVE-2025-2233,0.00032,0.09945,2025,False
CVE-2025-2236,0.00072,0.22022,2025,False
CVE-2025-2237,0.00437,0.63434,2025,False
CVE-2025-2238,0.00139,0.33767,2025,False
CVE-2025-2239,0.00096,0.26554,2025,False
CVE-2025-2240,0.00344,0.5728,2025,False
CVE-2025-2241,0.00041,0.1296,2025,False
CVE-2025-2242,0.00026,0.07924,2025,False
CVE-2025-2243,0.00071,0.21827,2025,False
CVE-2025-2244,0.00889,0.75916,2025,False
CVE-2025-2245,0.00103,0.2776,2025,False
CVE-2025-2246,0.0005,0.15967,2025,False
CVE-2025-2247,0.00092,0.25992,2025,False
CVE-2025-2248,0.00087,0.25036,2025,False
CVE-2025-2249,0.01758,0.82967,2025,False
CVE-2025-2250,0.00105,0.28172,2025,False
CVE-2025-2251,0.01938,0.8377,2025,False
CVE-2025-2252,0.00259,0.49517,2025,False
CVE-2025-2253,0.00583,0.69403,2025,False
CVE-2025-2254,0.00281,0.51812,2025,False
CVE-2025-2255,0.00135,0.33078,2025,False
CVE-2025-2256,0.00051,0.16185,2025,False
CVE-2025-2257,0.01487,0.81394,2025,False
CVE-2025-2258,0.00164,0.37235,2025,False
CVE-2025-2259,0.00164,0.37235,2025,False
CVE-2025-2260,0.00192,0.41001,2025,False
CVE-2025-2261,0.0027,0.50732,2025,False
CVE-2025-2262,0.00322,0.55598,2025,False
CVE-2025-2263,0.03387,0.87633,2025,False
CVE-2025-2264,0.64369,0.98467,2025,False
CVE-2025-2265,0.00064,0.20031,2025,False
CVE-2025-2266,0.00403,0.61241,2025,False
CVE-2025-2267,0.00093,0.26152,2025,False
CVE-2025-2268,0.0039,0.6042,2025,False
CVE-2025-2269,0.0047,0.64986,2025,False
CVE-2025-2270,0.00182,0.39812,2025,False
CVE-2025-2271,0.00083,0.24437,2025,False
CVE-2025-2272,0.00056,0.17799,2025,False
CVE-2025-2274,0.00035,0.10722,2025,False
CVE-2025-2276,0.00127,0.31575,2025,False
CVE-2025-2277,0.00304,0.54014,2025,False
CVE-2025-2278,0.0025,0.48491,2025,False
CVE-2025-2279,0.00162,0.36869,2025,False
CVE-2025-2280,0.00104,0.28038,2025,False
CVE-2025-2284,0.06803,0.91496,2025,False
CVE-2025-2285,0.00192,0.41022,2025,False
CVE-2025-2286,0.00251,0.48716,2025,False
CVE-2025-2287,0.00251,0.48716,2025,False
CVE-2025-2288,0.00164,0.37256,2025,False
CVE-2025-2289,0.00088,0.25324,2025,False
CVE-2025-2290,0.00324,0.55791,2025,False
CVE-2025-2291,0.00055,0.17543,2025,False
CVE-2025-2292,0.52797,0.98001,2025,False
CVE-2025-2293,0.00164,0.37256,2025,False
CVE-2025-2294,0.69659,0.98679,2025,False
CVE-2025-2295,0.00041,0.12858,2025,False
CVE-2025-2296,0.0013,0.32069,2025,False
CVE-2025-2297,0.00044,0.13937,2025,False
CVE-2025-2298,0.00175,0.38782,2025,False
CVE-2025-2299,0.00927,0.76457,2025,False
CVE-2025-2300,0.00266,0.50305,2025,False
CVE-2025-2301,0.00168,0.37759,2025,False
CVE-2025-2302,0.00179,0.39302,2025,False
CVE-2025-2303,0.02199,0.84747,2025,False
CVE-2025-2304,0.00206,0.43022,2025,False
CVE-2025-2305,0.00485,0.65753,2025,False
CVE-2025-2306,0.00731,0.73107,2025,False
CVE-2025-2307,0.00014,0.02976,2025,False
CVE-2025-2308,0.00051,0.16228,2025,False
CVE-2025-2309,0.00051,0.16228,2025,False
CVE-2025-2310,0.00042,0.13303,2025,False
CVE-2025-2311,6e-05,0.00426,2025,False
CVE-2025-2312,0.00022,0.06397,2025,False
CVE-2025-2313,0.0006,0.18908,2025,False
CVE-2025-2314,0.00426,0.62623,2025,False
CVE-2025-2317,0.00374,0.59456,2025,False
CVE-2025-2319,0.00336,0.56799,2025,False
CVE-2025-2320,0.00126,0.31464,2025,False
CVE-2025-2321,0.00077,0.23235,2025,False
CVE-2025-2322,0.00093,0.2608,2025,False
CVE-2025-2323,0.0011,0.28945,2025,False
CVE-2025-2324,0.00097,0.26876,2025,False
CVE-2025-2325,0.00411,0.61794,2025,False
CVE-2025-2327,0.00194,0.41191,2025,False
CVE-2025-2328,0.03308,0.87493,2025,False
CVE-2025-2329,0.00125,0.31277,2025,False
CVE-2025-2330,0.00157,0.36359,2025,False
CVE-2025-2331,0.00101,0.27507,2025,False
CVE-2025-2332,0.00539,0.67971,2025,False
CVE-2025-2334,0.00071,0.21805,2025,False
CVE-2025-2335,0.00155,0.36003,2025,False
CVE-2025-2336,0.00198,0.41869,2025,False
CVE-2025-2337,0.00102,0.27635,2025,False
CVE-2025-2338,0.0008,0.23816,2025,False
CVE-2025-2339,0.00138,0.33536,2025,False
CVE-2025-2340,0.00089,0.25454,2025,False
CVE-2025-2341,0.00082,0.24255,2025,False
CVE-2025-2342,0.00161,0.36774,2025,False
CVE-2025-2343,0.00062,0.19491,2025,False
CVE-2025-2344,0.00188,0.40506,2025,False
CVE-2025-2345,0.00121,0.30753,2025,False
CVE-2025-2346,0.00073,0.22258,2025,False
CVE-2025-2347,0.00038,0.11875,2025,False
CVE-2025-2348,0.00046,0.14624,2025,False
CVE-2025-2349,0.00022,0.06552,2025,False
CVE-2025-2350,0.00072,0.22125,2025,False
CVE-2025-2351,0.00077,0.23039,2025,False
CVE-2025-2352,0.00151,0.35526,2025,False
CVE-2025-2353,0.00075,0.22823,2025,False
CVE-2025-2354,0.00229,0.45807,2025,False
CVE-2025-2355,0.00068,0.21214,2025,False
CVE-2025-2356,0.00229,0.45749,2025,False
CVE-2025-2357,0.00168,0.37734,2025,False
CVE-2025-2358,0.0009,0.25547,2025,False
CVE-2025-2359,0.06503,0.91282,2025,False
CVE-2025-2360,0.00414,0.62001,2025,False
CVE-2025-2361,0.00221,0.44764,2025,False
CVE-2025-2362,0.00121,0.30647,2025,False
CVE-2025-2363,0.00429,0.62861,2025,False
CVE-2025-2364,0.00211,0.43691,2025,False
CVE-2025-2365,0.00281,0.51746,2025,False
CVE-2025-2366,0.00204,0.42562,2025,False
CVE-2025-2367,0.00434,0.63209,2025,False
CVE-2025-2368,0.00357,0.58308,2025,False
CVE-2025-2369,0.00389,0.60363,2025,False
CVE-2025-2370,0.00389,0.60363,2025,False
CVE-2025-2371,0.00219,0.44598,2025,False
CVE-2025-2372,0.00181,0.39663,2025,False
CVE-2025-2373,0.00111,0.29253,2025,False
CVE-2025-2374,0.00111,0.29253,2025,False
CVE-2025-2375,0.00219,0.44598,2025,False
CVE-2025-2376,0.00197,0.41566,2025,False
CVE-2025-2377,0.00088,0.2516,2025,False
CVE-2025-2378,0.00062,0.19534,2025,False
CVE-2025-2379,0.00164,0.37152,2025,False
CVE-2025-2380,0.00181,0.39663,2025,False
CVE-2025-2381,0.00133,0.32537,2025,False
CVE-2025-2382,0.00133,0.32537,2025,False
CVE-2025-2383,0.00181,0.39663,2025,False
CVE-2025-2384,0.00143,0.34252,2025,False
CVE-2025-2385,0.00121,0.30647,2025,False
CVE-2025-2386,0.00223,0.44994,2025,False
CVE-2025-2387,0.00164,0.37152,2025,False
CVE-2025-2388,0.00211,0.43727,2025,False
CVE-2025-2389,0.0015,0.35334,2025,False
CVE-2025-2390,0.00135,0.33157,2025,False
CVE-2025-2391,0.00133,0.32537,2025,False
CVE-2025-2392,0.00111,0.29132,2025,False
CVE-2025-2393,0.00142,0.34172,2025,False
CVE-2025-2394,0.00123,0.31092,2025,False
CVE-2025-2395,0.01231,0.79538,2025,False
CVE-2025-2396,0.01995,0.83979,2025,False
CVE-2025-2397,0.00107,0.28514,2025,False
CVE-2025-2398,0.00228,0.45697,2025,False
CVE-2025-2399,0.00026,0.07871,2025,False
CVE-2025-2401,0.00065,0.20307,2025,False
CVE-2025-2402,0.00936,0.76585,2025,False
CVE-2025-2403,0.00368,0.59083,2025,False
CVE-2025-2404,0.00053,0.16949,2025,False
CVE-2025-2405,0.00014,0.02976,2025,False
CVE-2025-2406,0.00014,0.02976,2025,False
CVE-2025-2407,0.00223,0.45139,2025,False
CVE-2025-2408,0.00025,0.0758,2025,False
CVE-2025-2409,0.00379,0.59778,2025,False
CVE-2025-2410,0.00344,0.57329,2025,False
CVE-2025-2411,0.00074,0.22614,2025,False
CVE-2025-2412,0.00074,0.22614,2025,False
CVE-2025-2413,0.00074,0.22614,2025,False
CVE-2025-2414,0.00074,0.22614,2025,False
CVE-2025-2415,0.00074,0.22614,2025,False
CVE-2025-2416,0.00074,0.22614,2025,False
CVE-2025-2417,0.00074,0.22614,2025,False
CVE-2025-2418,0.00011,0.01575,2025,False
CVE-2025-2419,0.00143,0.34252,2025,False
CVE-2025-2420,0.00387,0.6022,2025,False
CVE-2025-2421,0.00376,0.59541,2025,False
CVE-2025-2424,0.00095,0.26373,2025,False
CVE-2025-2425,0.00067,0.20918,2025,False
CVE-2025-2440,0.00223,0.45052,2025,False
CVE-2025-2441,0.00223,0.45052,2025,False
CVE-2025-2442,0.00168,0.37739,2025,False
CVE-2025-2443,0.00033,0.10154,2025,False
CVE-2025-2449,0.19746,0.95563,2025,False
CVE-2025-2450,0.00522,0.67281,2025,False
CVE-2025-2469,0.00138,0.33565,2025,False
CVE-2025-2470,0.00234,0.46418,2025,False
CVE-2025-2471,0.00152,0.35626,2025,False
CVE-2025-2472,0.00179,0.39259,2025,False
CVE-2025-2473,0.04724,0.89597,2025,False
CVE-2025-2474,0.01111,0.78518,2025,False
CVE-2025-2475,0.00141,0.34015,2025,False
CVE-2025-2476,0.10649,0.93446,2025,False
CVE-2025-2477,0.00467,0.64813,2025,False
CVE-2025-2478,0.00102,0.27594,2025,False
CVE-2025-2479,0.00467,0.64813,2025,False
CVE-2025-2480,0.0019,0.40795,2025,False
CVE-2025-2481,0.00668,0.7171,2025,False
CVE-2025-2482,0.00467,0.64813,2025,False
CVE-2025-2483,0.00824,0.74834,2025,False
CVE-2025-2484,0.00467,0.64813,2025,False
CVE-2025-2485,0.01804,0.83177,2025,False
CVE-2025-2486,0.00018,0.05044,2025,False
CVE-2025-2487,0.00082,0.24257,2025,False
CVE-2025-2488,0.00167,0.3765,2025,False
CVE-2025-2489,0.0007,0.21713,2025,False
CVE-2025-2490,0.0008,0.23846,2025,False
CVE-2025-2491,0.00143,0.34412,2025,False
CVE-2025-2492,0.00338,0.56919,2025,False
CVE-2025-2493,0.003,0.53632,2025,False
CVE-2025-2494,0.00141,0.3406,2025,False
CVE-2025-2495,0.00168,0.37741,2025,False
CVE-2025-2497,0.00127,0.31697,2025,False
CVE-2025-2498,0.00019,0.05397,2025,False
CVE-2025-2499,0.00069,0.21382,2025,False
CVE-2025-2500,0.00231,0.46059,2025,False
CVE-2025-2501,0.00065,0.20561,2025,False
CVE-2025-2502,0.00059,0.18704,2025,False
CVE-2025-2503,0.00051,0.16294,2025,False
CVE-2025-2505,0.00441,0.63561,2025,False
CVE-2025-2506,0.00201,0.422,2025,False
CVE-2025-2509,0.00027,0.08133,2025,False
CVE-2025-2510,0.00114,0.29711,2025,False
CVE-2025-2511,0.0011,0.28966,2025,False
CVE-2025-2512,0.02309,0.85084,2025,False
CVE-2025-2513,0.00304,0.54025,2025,False
CVE-2025-2514,0.00014,0.02924,2025,False
CVE-2025-2515,0.00035,0.10952,2025,False
CVE-2025-2516,0.00198,0.41867,2025,False
CVE-2025-2517,0.00348,0.57629,2025,False
CVE-2025-2518,0.00157,0.36274,2025,False
CVE-2025-2519,0.00843,0.7515,2025,False
CVE-2025-2520,0.00368,0.59083,2025,False
CVE-2025-2521,0.01177,0.79098,2025,False
CVE-2025-2522,0.0026,0.4964,2025,False
CVE-2025-2523,0.01177,0.79098,2025,False
CVE-2025-2524,0.00166,0.37457,2025,False
CVE-2025-2525,0.01235,0.79574,2025,False
CVE-2025-2526,0.00418,0.62155,2025,False
CVE-2025-2527,0.0017,0.37947,2025,False
CVE-2025-2528,0.0006,0.19012,2025,False
CVE-2025-2529,0.00025,0.07398,2025,False
CVE-2025-2530,0.00319,0.55346,2025,False
CVE-2025-2531,0.00468,0.64885,2025,False
CVE-2025-2532,0.00342,0.57137,2025,False
CVE-2025-2533,0.00157,0.36274,2025,False
CVE-2025-2534,0.00042,0.1313,2025,False
CVE-2025-2536,0.00185,0.40096,2025,False
CVE-2025-2537,0.00228,0.45649,2025,False
CVE-2025-2538,0.01262,0.79787,2025,False
CVE-2025-2539,0.20718,0.95711,2025,False
CVE-2025-2540,0.00451,0.64045,2025,False
CVE-2025-2541,0.00304,0.54025,2025,False
CVE-2025-2542,0.0019,0.40712,2025,False
CVE-2025-2543,0.00091,0.25736,2025,False
CVE-2025-2544,0.0042,0.6233,2025,False
CVE-2025-2545,0.00149,0.35213,2025,False
CVE-2025-2546,0.03543,0.8791,2025,False
CVE-2025-2547,0.00426,0.6264,2025,False
CVE-2025-2548,0.00436,0.63337,2025,False
CVE-2025-2549,0.00436,0.63337,2025,False
CVE-2025-2550,0.00426,0.6264,2025,False
CVE-2025-2551,0.00426,0.6264,2025,False
CVE-2025-2552,0.00426,0.6264,2025,False
CVE-2025-2553,0.00426,0.6264,2025,False
CVE-2025-2555,0.00108,0.28656,2025,False
CVE-2025-2556,0.00141,0.34016,2025,False
CVE-2025-2557,0.00099,0.27193,2025,False
CVE-2025-2558,0.10336,0.93333,2025,False
CVE-2025-2559,0.00024,0.07057,2025,False
CVE-2025-2560,0.00166,0.37457,2025,False
CVE-2025-2561,0.00166,0.37457,2025,False
CVE-2025-2562,0.00292,0.52885,2025,False
CVE-2025-2563,0.88092,0.99503,2025,False
CVE-2025-2564,0.0019,0.40791,2025,False
CVE-2025-2565,0.00356,0.58201,2025,False
CVE-2025-2566,0.00893,0.75974,2025,False
CVE-2025-2567,0.00315,0.54965,2025,False
CVE-2025-2568,0.00574,0.69144,2025,False
CVE-2025-2570,0.00217,0.44332,2025,False
CVE-2025-2571,0.00173,0.38504,2025,False
CVE-2025-2572,0.0001,0.01102,2025,False
CVE-2025-2573,0.00137,0.33387,2025,False
CVE-2025-2574,0.00046,0.14717,2025,False
CVE-2025-2575,0.00347,0.57613,2025,False
CVE-2025-2576,0.00137,0.33387,2025,False
CVE-2025-2577,0.00116,0.29929,2025,False
CVE-2025-2578,0.00299,0.53585,2025,False
CVE-2025-2579,0.00106,0.28267,2025,False
CVE-2025-2580,0.00249,0.48409,2025,False
CVE-2025-2581,0.00116,0.29913,2025,False
CVE-2025-2582,0.00203,0.42335,2025,False
CVE-2025-2583,0.00203,0.42335,2025,False
CVE-2025-2584,0.00118,0.30316,2025,False
CVE-2025-2585,0.00356,0.58176,2025,False
CVE-2025-2586,0.00326,0.55904,2025,False
CVE-2025-2587,0.00052,0.16516,2025,False
CVE-2025-2588,0.00031,0.09341,2025,False
CVE-2025-2589,0.00076,0.22983,2025,False
CVE-2025-2590,0.0009,0.25517,2025,False
CVE-2025-2591,0.00034,0.10426,2025,False
CVE-2025-2592,0.00071,0.21841,2025,False
CVE-2025-2593,0.00041,0.12951,2025,False
CVE-2025-2594,0.28447,0.96612,2025,False
CVE-2025-2595,0.00025,0.07323,2025,False
CVE-2025-2596,0.00236,0.46751,2025,False
CVE-2025-2597,0.00111,0.29122,2025,False
CVE-2025-2598,0.00071,0.21931,2025,False
CVE-2025-2600,0.00136,0.33272,2025,False
CVE-2025-2601,0.0006,0.19042,2025,False
CVE-2025-2602,0.00065,0.20451,2025,False
CVE-2025-2603,0.00049,0.15622,2025,False
CVE-2025-2604,0.00049,0.15622,2025,False
CVE-2025-2605,0.00819,0.74759,2025,False
CVE-2025-2606,0.0006,0.19053,2025,False
CVE-2025-2607,0.00063,0.20006,2025,False
CVE-2025-2608,0.0006,0.19042,2025,False
CVE-2025-2609,0.03183,0.87227,2025,False
CVE-2025-2610,0.01578,0.81934,2025,False
CVE-2025-2611,0.756,0.9892,2025,False
CVE-2025-2613,0.00235,0.46528,2025,False
CVE-2025-2614,0.00071,0.21995,2025,False
CVE-2025-2615,0.00014,0.02735,2025,False
CVE-2025-2616,0.00119,0.30471,2025,False
CVE-2025-2617,0.0009,0.25638,2025,False
CVE-2025-2618,0.00359,0.58432,2025,False
CVE-2025-2619,0.00359,0.58432,2025,False
CVE-2025-2620,0.26395,0.96421,2025,False
CVE-2025-2621,0.00359,0.58432,2025,False
CVE-2025-2622,0.00108,0.28677,2025,False
CVE-2025-2623,0.00095,0.26386,2025,False
CVE-2025-2624,0.00071,0.21927,2025,False
CVE-2025-2625,0.00071,0.21977,2025,False
CVE-2025-2626,0.00049,0.15714,2025,False
CVE-2025-2627,0.00049,0.15714,2025,False
CVE-2025-2628,0.00058,0.18609,2025,False
CVE-2025-2629,0.00109,0.28845,2025,False
CVE-2025-2630,0.00109,0.28845,2025,False
CVE-2025-2631,0.00095,0.26457,2025,False
CVE-2025-2632,0.00095,0.26457,2025,False
CVE-2025-2633,0.00068,0.21084,2025,False
CVE-2025-2634,0.00068,0.21084,2025,False
CVE-2025-2635,0.00668,0.7171,2025,False
CVE-2025-2636,0.068,0.91496,2025,False
CVE-2025-2637,0.00103,0.278,2025,False
CVE-2025-2638,0.00101,0.27463,2025,False
CVE-2025-2639,0.00101,0.27463,2025,False
CVE-2025-2640,0.00053,0.16977,2025,False
CVE-2025-2641,0.00073,0.22275,2025,False
CVE-2025-2642,0.00073,0.22275,2025,False
CVE-2025-2643,0.00073,0.22275,2025,False
CVE-2025-2644,0.00073,0.22275,2025,False
CVE-2025-2645,0.00192,0.41036,2025,False
CVE-2025-2646,0.00053,0.16977,2025,False
CVE-2025-2647,0.00053,0.16864,2025,False
CVE-2025-2648,0.00053,0.16864,2025,False
CVE-2025-2649,0.00053,0.16864,2025,False
CVE-2025-2650,0.00176,0.3884,2025,False
CVE-2025-2651,0.00295,0.53079,2025,False
CVE-2025-2652,0.00196,0.41469,2025,False
CVE-2025-2653,0.0019,0.40743,2025,False
CVE-2025-2654,0.00052,0.16692,2025,False
CVE-2025-2655,0.00049,0.15774,2025,False
CVE-2025-2656,0.00073,0.22275,2025,False
CVE-2025-2657,0.00073,0.22275,2025,False
CVE-2025-2658,0.00073,0.22275,2025,False
CVE-2025-2659,0.00073,0.22275,2025,False
CVE-2025-2660,0.00073,0.22275,2025,False
CVE-2025-2661,0.00073,0.22275,2025,False
CVE-2025-2662,0.00049,0.15714,2025,False
CVE-2025-2663,0.00079,0.23582,2025,False
CVE-2025-2664,0.00053,0.16921,2025,False
CVE-2025-2665,0.00058,0.18365,2025,False
CVE-2025-2667,0.00058,0.18502,2025,False
CVE-2025-2668,0.00042,0.13183,2025,False
CVE-2025-2670,0.00172,0.38344,2025,False
CVE-2025-2671,0.00068,0.21169,2025,False
CVE-2025-2672,0.00075,0.22726,2025,False
CVE-2025-2673,0.00113,0.2949,2025,False
CVE-2025-2674,0.00065,0.20366,2025,False
CVE-2025-2675,0.00065,0.20411,2025,False
CVE-2025-2676,0.00059,0.18833,2025,False
CVE-2025-2677,0.00065,0.20366,2025,False
CVE-2025-2678,0.00065,0.20411,2025,False
CVE-2025-2679,0.00058,0.18365,2025,False
