cell_K,seed,window,n_pairs,n_auto,n_review,n_defer,n_acted,n_success,n_rollback,n_deferred_at_act,rollback_rate,cascade_detected,halt_triggered,mttr_avg_windows,coverage_to_date,strategy
30,128,3,1702,0,30,1672,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
30,128,4,1675,0,30,1645,30,26,3,1,0.1,False,False,0.0,1.0,Human-in-loop
30,128,5,1653,0,30,1623,30,24,3,3,0.1,False,False,0.0,1.0,Human-in-loop
30,128,6,1630,0,30,1600,30,26,2,2,0.0667,False,False,0.0,1.0,Human-in-loop
30,128,7,1607,0,30,1577,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,128,8,1582,0,30,1552,30,26,1,3,0.0333,False,False,0.0,1.0,Human-in-loop
30,128,9,1558,0,30,1528,30,27,1,2,0.0333,False,False,0.0,1.0,Human-in-loop
30,128,10,1536,0,30,1506,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,128,11,1512,0,30,1482,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,128,12,1489,0,30,1459,30,26,2,2,0.0667,False,False,0.0,1.0,Human-in-loop
30,129,1,1790,0,30,1760,30,26,3,1,0.1,False,False,0.0,0.4906,Human-in-loop
30,129,2,1767,0,30,1737,30,27,1,2,0.0333,False,False,0.0,0.9298,Human-in-loop
30,129,3,1742,0,30,1712,30,28,1,1,0.0333,False,False,0.0,0.9878,Human-in-loop
30,129,4,1717,0,30,1687,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,129,5,1691,0,30,1661,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,129,6,1669,0,30,1639,30,27,2,1,0.0667,False,False,0.0,1.0,Human-in-loop
30,129,7,1644,0,30,1614,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,129,8,1616,0,30,1586,30,27,3,0,0.1,False,False,0.0,1.0,Human-in-loop
30,129,9,1595,0,30,1565,30,28,1,1,0.0333,False,False,0.0,1.0,Human-in-loop
30,129,10,1569,0,30,1539,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,129,11,1543,0,30,1513,30,29,1,0,0.0333,False,False,0.0,1.0,Human-in-loop
30,129,12,1516,0,30,1486,30,30,0,0,0.0,False,False,0.0,1.0,Human-in-loop
200,105,1,1722,200,0,1522,200,188,6,6,0.03,False,False,0.0,0.8868,Fixed-policy
200,105,2,1537,200,0,1337,200,187,8,5,0.04,False,False,0.0,0.9973,Fixed-policy
200,105,3,1353,200,0,1153,200,185,11,4,0.055,False,False,0.0,1.0,Fixed-policy
200,105,4,1171,200,0,971,200,187,10,3,0.05,False,False,0.0,1.0,Fixed-policy
200,105,5,987,200,0,787,200,182,10,8,0.05,False,False,0.0,1.0,Fixed-policy
200,105,6,806,200,0,606,200,187,9,4,0.045,False,False,0.0,1.0,Fixed-policy
200,105,7,621,200,0,421,200,182,11,7,0.055,False,False,0.0,1.0,Fixed-policy
200,105,8,441,200,0,241,200,189,7,4,0.035,False,False,0.0,1.0,Fixed-policy
200,105,9,256,200,0,56,200,189,7,4,0.035,False,False,0.0,1.0,Fixed-policy
200,105,10,68,68,0,0,68,66,2,0,0.0294,False,False,0.0,1.0,Fixed-policy
200,105,11,3,3,0,0,3,3,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,105,12,3,3,0,0,3,3,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,106,1,1742,200,0,1542,200,185,9,6,0.045,False,False,0.0,0.8371,Fixed-policy
200,106,2,1561,200,0,1361,200,181,8,11,0.04,False,False,0.0,0.9865,Fixed-policy
200,106,3,1382,200,0,1182,200,187,9,4,0.045,False,False,0.0,1.0,Fixed-policy
200,106,4,1198,200,0,998,200,192,5,3,0.025,False,False,0.0,1.0,Fixed-policy
200,106,5,1008,200,0,808,200,181,12,7,0.06,False,False,0.0,1.0,Fixed-policy
200,106,6,831,200,0,631,200,183,13,4,0.065,False,False,0.0,1.0,Fixed-policy
200,106,7,653,200,0,453,200,186,7,7,0.035,False,False,0.0,1.0,Fixed-policy
200,106,8,468,200,0,268,200,180,12,8,0.06,False,False,0.0,1.0,Fixed-policy
200,106,9,296,200,0,96,200,187,5,8,0.025,False,False,0.0,0.9994,Fixed-policy
200,106,10,115,115,0,0,115,105,8,2,0.0696,False,False,0.0,1.0,Fixed-policy
200,106,11,14,14,0,0,14,13,0,1,0.0,False,False,0.0,1.0,Fixed-policy
200,106,12,4,4,0,0,4,3,0,1,0.0,False,False,0.0,1.0,Fixed-policy
200,107,1,1758,200,0,1558,200,184,9,7,0.045,False,False,0.0,0.8846,Fixed-policy
200,107,2,1576,200,0,1376,200,177,16,7,0.08,False,False,0.0,0.9972,Fixed-policy
200,107,3,1400,200,0,1200,200,187,9,4,0.045,False,False,0.0,1.0,Fixed-policy
200,107,4,1217,200,0,1017,200,188,7,5,0.035,False,False,0.0,1.0,Fixed-policy
200,107,5,1033,200,0,833,200,192,6,2,0.03,False,False,0.0,1.0,Fixed-policy
200,107,6,844,200,0,644,200,179,12,9,0.06,False,False,0.0,1.0,Fixed-policy
200,107,7,669,200,0,469,200,183,7,10,0.035,False,False,0.0,1.0,Fixed-policy
200,107,8,487,200,0,287,200,184,10,6,0.05,False,False,0.0,1.0,Fixed-policy
200,107,9,308,200,0,108,200,182,11,7,0.055,False,False,0.0,1.0,Fixed-policy
200,107,10,128,128,0,0,128,123,3,2,0.0234,False,False,0.0,1.0,Fixed-policy
200,107,11,8,8,0,0,8,8,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,107,12,2,2,0,0,2,2,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,108,1,1725,200,0,1525,200,185,7,8,0.035,False,False,0.0,0.881,Fixed-policy
200,108,2,1544,200,0,1344,200,180,14,6,0.07,False,False,0.0,0.9946,Fixed-policy
200,108,3,1366,200,0,1166,200,185,7,8,0.035,False,False,0.0,1.0,Fixed-policy
200,108,4,1185,200,0,985,200,185,9,6,0.045,False,False,0.0,1.0,Fixed-policy
200,108,5,1004,200,0,804,200,185,8,7,0.04,False,False,0.0,1.0,Fixed-policy
200,108,6,822,200,0,622,200,183,12,5,0.06,False,False,0.0,1.0,Fixed-policy
200,108,7,642,200,0,442,200,190,5,5,0.025,False,False,0.0,1.0,Fixed-policy
200,108,8,453,200,0,253,200,181,11,8,0.055,False,False,0.0,1.0,Fixed-policy
200,108,9,276,200,0,76,200,187,6,7,0.03,False,False,0.0,1.0,Fixed-policy
200,108,10,92,92,0,0,92,84,5,3,0.0543,False,False,0.0,1.0,Fixed-policy
200,108,11,8,8,0,0,8,7,1,0,0.125,False,False,0.0,1.0,Fixed-policy
200,108,12,2,2,0,0,2,2,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,109,1,1724,200,0,1524,200,183,8,9,0.04,False,False,0.0,0.8841,Fixed-policy
200,109,2,1542,200,0,1342,200,189,8,3,0.04,False,False,0.0,1.0,Fixed-policy
200,109,3,1356,200,0,1156,200,189,5,6,0.025,False,False,0.0,1.0,Fixed-policy
200,109,4,1170,200,0,970,200,184,13,3,0.065,False,False,0.0,1.0,Fixed-policy
200,109,5,988,200,0,788,200,181,14,5,0.07,False,False,0.0,1.0,Fixed-policy
200,109,6,809,200,0,609,200,186,11,3,0.055,False,False,0.0,1.0,Fixed-policy
200,109,7,625,200,0,425,200,187,8,5,0.04,False,False,0.0,1.0,Fixed-policy
200,109,8,440,200,0,240,200,189,7,4,0.035,False,False,0.0,1.0,Fixed-policy
200,109,9,255,200,0,55,200,189,8,3,0.04,False,False,0.0,1.0,Fixed-policy
200,109,10,70,70,0,0,70,65,5,0,0.0714,False,False,0.0,1.0,Fixed-policy
200,109,11,9,9,0,0,9,9,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,109,12,4,4,0,0,4,3,0,1,0.0,False,False,0.0,1.0,Fixed-policy
200,110,1,1741,200,0,1541,200,185,8,7,0.04,False,False,0.0,0.8981,Fixed-policy
200,110,2,1557,200,0,1357,200,191,8,1,0.04,False,False,0.0,0.9947,Fixed-policy
200,110,3,1369,200,0,1169,200,183,10,7,0.05,False,False,0.0,0.9982,Fixed-policy
200,110,4,1189,200,0,989,200,186,9,5,0.045,False,False,0.0,1.0,Fixed-policy
200,110,5,1007,200,0,807,200,182,12,6,0.06,False,False,0.0,0.9989,Fixed-policy
200,110,6,830,200,0,630,200,189,6,5,0.03,False,False,0.0,1.0,Fixed-policy
200,110,7,643,200,0,443,200,179,11,10,0.055,False,False,0.0,1.0,Fixed-policy
200,110,8,465,200,0,265,200,187,10,3,0.05,False,False,0.0,1.0,Fixed-policy
200,110,9,284,200,0,84,200,188,6,6,0.03,False,False,0.0,1.0,Fixed-policy
200,110,10,100,100,0,0,100,93,5,2,0.05,False,False,0.0,1.0,Fixed-policy
200,110,11,9,9,0,0,9,6,1,2,0.1111,False,False,0.0,1.0,Fixed-policy
200,110,12,6,6,0,0,6,5,1,0,0.1667,False,False,0.0,1.0,Fixed-policy
200,111,1,1694,200,0,1494,200,182,13,5,0.065,False,False,0.0,0.8878,Fixed-policy
200,111,2,1515,200,0,1315,200,183,10,7,0.05,False,False,0.0,0.9918,Fixed-policy
200,111,3,1334,200,0,1134,200,183,10,7,0.05,False,False,0.0,0.9982,Fixed-policy
200,111,4,1156,200,0,956,200,185,11,4,0.055,False,False,0.0,0.9973,Fixed-policy
200,111,5,974,200,0,774,200,188,10,2,0.05,False,False,0.0,1.0,Fixed-policy
200,111,6,790,200,0,590,200,190,6,4,0.03,False,False,0.0,1.0,Fixed-policy
200,111,7,604,200,0,404,200,188,7,5,0.035,False,False,0.0,1.0,Fixed-policy
200,111,8,416,200,0,216,200,186,10,4,0.05,False,False,0.0,1.0,Fixed-policy
200,111,9,232,200,0,32,200,179,15,6,0.075,False,False,0.0,1.0,Fixed-policy
200,111,10,56,56,0,0,56,52,3,1,0.0536,False,False,0.0,1.0,Fixed-policy
200,111,11,7,7,0,0,7,7,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,111,12,4,4,0,0,4,4,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,112,1,1768,200,0,1568,200,182,10,8,0.05,False,False,0.0,0.9146,Fixed-policy
200,112,2,1589,200,0,1389,200,184,10,6,0.05,False,False,0.0,0.9946,Fixed-policy
200,112,3,1405,200,0,1205,200,184,11,5,0.055,False,False,0.0,1.0,Fixed-policy
200,112,4,1228,200,0,1028,200,183,10,7,0.05,False,False,0.0,1.0,Fixed-policy
200,112,5,1046,200,0,846,200,186,9,5,0.045,False,False,0.0,1.0,Fixed-policy
200,112,6,865,200,0,665,200,178,12,10,0.06,False,False,0.0,1.0,Fixed-policy
200,112,7,692,200,0,492,200,188,7,5,0.035,False,False,0.0,1.0,Fixed-policy
200,112,8,506,200,0,306,200,190,5,5,0.025,False,False,0.0,1.0,Fixed-policy
200,112,9,321,200,0,121,200,182,9,9,0.045,False,False,0.0,1.0,Fixed-policy
200,112,10,142,142,0,0,142,130,7,5,0.0493,False,False,0.0,1.0,Fixed-policy
200,112,11,13,13,0,0,13,12,1,0,0.0769,False,False,0.0,1.0,Fixed-policy
200,112,12,4,4,0,0,4,4,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,113,1,1730,200,0,1530,200,189,6,5,0.03,False,False,0.0,0.8915,Fixed-policy
200,113,2,1543,200,0,1343,200,181,11,8,0.055,False,False,0.0,0.9973,Fixed-policy
200,113,3,1365,200,0,1165,200,181,11,8,0.055,False,False,0.0,1.0,Fixed-policy
200,113,4,1186,200,0,986,200,187,8,5,0.04,False,False,0.0,1.0,Fixed-policy
200,113,5,1002,200,0,802,200,178,13,9,0.065,False,False,0.0,1.0,Fixed-policy
200,113,6,827,200,0,627,200,182,14,4,0.07,False,False,0.0,1.0,Fixed-policy
200,113,7,647,200,0,447,200,174,18,8,0.09,False,False,0.0,1.0,Fixed-policy
200,113,8,480,200,0,280,200,176,18,6,0.09,False,False,0.0,1.0,Fixed-policy
200,113,9,307,200,0,107,200,183,9,8,0.045,False,False,0.0,1.0,Fixed-policy
200,113,10,126,126,0,0,126,116,8,2,0.0635,False,False,0.0,1.0,Fixed-policy
200,113,11,11,11,0,0,11,10,1,0,0.0909,False,False,0.0,1.0,Fixed-policy
200,113,12,6,6,0,0,6,6,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,114,1,1808,200,0,1608,200,181,15,4,0.075,False,False,0.0,0.866,Fixed-policy
200,114,2,1630,200,0,1430,200,187,8,5,0.04,False,False,0.0,0.9892,Fixed-policy
200,114,3,1445,200,0,1245,200,185,12,3,0.06,False,False,0.0,1.0,Fixed-policy
200,114,4,1265,200,0,1065,200,178,14,8,0.07,False,False,0.0,1.0,Fixed-policy
200,114,5,1090,200,0,890,200,189,4,7,0.02,False,False,0.0,1.0,Fixed-policy
200,114,6,902,200,0,702,200,184,11,5,0.055,False,False,0.0,1.0,Fixed-policy
200,114,7,719,200,0,519,200,189,7,4,0.035,False,False,0.0,1.0,Fixed-policy
200,114,8,535,200,0,335,200,183,13,4,0.065,False,False,0.0,1.0,Fixed-policy
200,114,9,354,200,0,154,200,183,12,5,0.06,False,False,0.0,1.0,Fixed-policy
200,114,10,173,173,0,0,173,156,10,7,0.0578,False,False,0.0,1.0,Fixed-policy
200,114,11,21,21,0,0,21,21,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,114,12,5,5,0,0,5,3,0,2,0.0,False,False,0.0,1.0,Fixed-policy
200,115,1,1645,200,0,1445,200,184,12,4,0.06,False,False,0.0,0.8932,Fixed-policy
200,115,2,1466,200,0,1266,200,189,7,4,0.035,False,False,0.0,0.9947,Fixed-policy
200,115,3,1280,200,0,1080,200,178,13,9,0.065,False,False,0.0,0.9982,Fixed-policy
200,115,4,1104,200,0,904,200,185,9,6,0.045,False,False,0.0,1.0,Fixed-policy
200,115,5,923,200,0,723,200,182,11,7,0.055,False,False,0.0,1.0,Fixed-policy
200,115,6,744,200,0,544,200,185,12,3,0.06,False,False,0.0,1.0,Fixed-policy
200,115,7,561,200,0,361,200,180,8,12,0.04,False,False,0.0,1.0,Fixed-policy
200,115,8,384,200,0,184,200,179,12,9,0.06,False,False,0.0,1.0,Fixed-policy
200,115,9,210,200,0,10,200,184,12,4,0.06,False,False,0.0,1.0,Fixed-policy
200,115,10,28,28,0,0,28,25,2,1,0.0714,False,False,0.0,1.0,Fixed-policy
200,115,11,3,3,0,0,3,3,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,115,12,2,2,0,0,2,2,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,116,1,1776,200,0,1576,200,179,15,6,0.075,False,False,0.0,0.8606,Fixed-policy
200,116,2,1600,200,0,1400,200,181,14,5,0.07,False,False,0.0,0.989,Fixed-policy
200,116,3,1422,200,0,1222,200,184,13,3,0.065,False,False,0.0,1.0,Fixed-policy
200,116,4,1241,200,0,1041,200,182,11,7,0.055,False,False,0.0,1.0,Fixed-policy
200,116,5,1064,200,0,864,200,181,9,10,0.045,False,False,0.0,1.0,Fixed-policy
200,116,6,887,200,0,687,200,188,8,4,0.04,False,False,0.0,1.0,Fixed-policy
200,116,7,709,200,0,509,200,183,9,8,0.045,False,False,0.0,1.0,Fixed-policy
200,116,8,527,200,0,327,200,183,9,8,0.045,False,False,0.0,1.0,Fixed-policy
200,116,9,345,200,0,145,200,177,14,9,0.07,False,False,0.0,1.0,Fixed-policy
200,116,10,174,174,0,0,174,156,11,7,0.0632,False,False,0.0,1.0,Fixed-policy
200,116,11,22,22,0,0,22,18,2,2,0.0909,False,False,0.0,1.0,Fixed-policy
200,116,12,7,7,0,0,7,6,1,0,0.1429,False,False,0.0,1.0,Fixed-policy
200,117,1,1829,200,0,1629,200,186,9,5,0.045,False,False,0.0,0.9073,Fixed-policy
200,117,2,1648,200,0,1448,200,182,11,7,0.055,False,False,0.0,0.9919,Fixed-policy
200,117,3,1470,200,0,1270,200,188,6,6,0.03,False,False,0.0,1.0,Fixed-policy
200,117,4,1285,200,0,1085,200,185,10,5,0.05,False,False,0.0,1.0,Fixed-policy
200,117,5,1102,200,0,902,200,190,6,4,0.03,False,False,0.0,1.0,Fixed-policy
200,117,6,916,200,0,716,200,184,11,5,0.055,False,False,0.0,1.0,Fixed-policy
200,117,7,735,200,0,535,200,184,11,5,0.055,False,False,0.0,1.0,Fixed-policy
200,117,8,554,200,0,354,200,179,16,5,0.08,False,False,0.0,1.0,Fixed-policy
200,117,9,376,200,0,176,200,185,10,5,0.05,False,False,0.0,1.0,Fixed-policy
200,117,10,195,195,0,0,195,183,8,4,0.041,False,False,0.0,1.0,Fixed-policy
200,117,11,14,14,0,0,14,11,2,1,0.1429,False,False,0.0,1.0,Fixed-policy
200,117,12,6,6,0,0,6,6,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,118,1,1740,200,0,1540,200,183,9,8,0.045,False,False,0.0,0.8632,Fixed-policy
200,118,2,1560,200,0,1360,200,182,8,10,0.04,False,False,0.0,0.9946,Fixed-policy
200,118,3,1381,200,0,1181,200,187,12,1,0.06,False,False,0.0,0.9982,Fixed-policy
200,118,4,1198,200,0,998,200,188,7,5,0.035,False,False,0.0,1.0,Fixed-policy
200,118,5,1012,200,0,812,200,183,11,6,0.055,False,False,0.0,1.0,Fixed-policy
200,118,6,832,200,0,632,200,189,9,2,0.045,False,False,0.0,1.0,Fixed-policy
200,118,7,647,200,0,447,200,175,17,8,0.085,False,False,0.0,1.0,Fixed-policy
200,118,8,478,200,0,278,200,188,7,5,0.035,False,False,0.0,1.0,Fixed-policy
200,118,9,295,200,0,95,200,186,11,3,0.055,False,False,0.0,1.0,Fixed-policy
200,118,10,110,110,0,0,110,99,4,7,0.0364,False,False,0.0,1.0,Fixed-policy
200,118,11,13,13,0,0,13,13,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,118,12,3,3,0,0,3,3,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,119,1,1705,200,0,1505,200,180,14,6,0.07,False,False,0.0,0.8911,Fixed-policy
200,119,2,1527,200,0,1327,200,181,12,7,0.06,False,False,0.0,0.9945,Fixed-policy
200,119,3,1346,200,0,1146,200,182,13,5,0.065,False,False,0.0,1.0,Fixed-policy
200,119,4,1165,200,0,965,200,178,15,7,0.075,False,False,0.0,1.0,Fixed-policy
200,119,5,989,200,0,789,200,184,11,5,0.055,False,False,0.0,1.0,Fixed-policy
200,119,6,807,200,0,607,200,183,12,5,0.06,False,False,0.0,1.0,Fixed-policy
200,119,7,626,200,0,426,200,184,9,7,0.045,False,False,0.0,1.0,Fixed-policy
200,119,8,442,200,0,242,200,183,11,6,0.055,False,False,0.0,1.0,Fixed-policy
200,119,9,261,200,0,61,200,188,10,2,0.05,False,False,0.0,1.0,Fixed-policy
200,119,10,76,76,0,0,76,71,4,1,0.0526,False,False,0.0,1.0,Fixed-policy
200,119,11,10,10,0,0,10,10,0,0,0.0,False,False,0.0,0.9994,Fixed-policy
200,119,12,3,3,0,0,3,3,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,120,1,1803,200,0,1603,200,179,18,3,0.09,False,False,0.0,0.8732,Fixed-policy
200,120,2,1624,200,0,1424,200,184,7,9,0.035,False,False,0.0,0.9918,Fixed-policy
200,120,3,1444,200,0,1244,200,183,7,10,0.035,False,False,0.0,1.0,Fixed-policy
200,120,4,1267,200,0,1067,200,182,10,8,0.05,False,False,0.0,1.0,Fixed-policy
200,120,5,1088,200,0,888,200,180,16,4,0.08,False,False,0.0,1.0,Fixed-policy
200,120,6,910,200,0,710,200,185,6,9,0.03,False,False,0.0,1.0,Fixed-policy
200,120,7,729,200,0,529,200,185,9,6,0.045,False,False,0.0,1.0,Fixed-policy
200,120,8,546,200,0,346,200,186,11,3,0.055,False,False,0.0,1.0,Fixed-policy
200,120,9,362,200,0,162,200,189,5,6,0.025,False,False,0.0,1.0,Fixed-policy
200,120,10,175,175,0,0,175,163,9,3,0.0514,False,False,0.0,1.0,Fixed-policy
200,120,11,18,18,0,0,18,17,0,1,0.0,False,False,0.0,1.0,Fixed-policy
200,120,12,11,11,0,0,11,10,1,0,0.0909,False,False,0.0,1.0,Fixed-policy
200,121,1,1734,200,0,1534,200,173,14,13,0.07,False,False,0.0,0.865,Fixed-policy
200,121,2,1563,200,0,1363,200,185,7,8,0.035,False,False,0.0,0.9808,Fixed-policy
200,121,3,1380,200,0,1180,200,182,9,9,0.045,False,False,0.0,0.9982,Fixed-policy
200,121,4,1201,200,0,1001,200,185,12,3,0.06,False,False,0.0,1.0,Fixed-policy
200,121,5,1020,200,0,820,200,183,12,5,0.06,False,False,0.0,0.9989,Fixed-policy
200,121,6,841,200,0,641,200,188,7,5,0.035,False,False,0.0,1.0,Fixed-policy
200,121,7,655,200,0,455,200,187,7,6,0.035,False,False,0.0,1.0,Fixed-policy
200,121,8,475,200,0,275,200,181,9,10,0.045,False,False,0.0,1.0,Fixed-policy
200,121,9,295,200,0,95,200,178,13,9,0.065,False,False,0.0,1.0,Fixed-policy
200,121,10,120,120,0,0,120,110,4,6,0.0333,False,False,0.0,1.0,Fixed-policy
200,121,11,12,12,0,0,12,12,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,121,12,3,3,0,0,3,3,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,122,1,1855,200,0,1655,200,185,8,7,0.04,False,False,0.0,0.8525,Fixed-policy
200,122,2,1671,200,0,1471,200,188,7,5,0.035,False,False,0.0,0.9894,Fixed-policy
200,122,3,1487,200,0,1287,200,185,9,6,0.045,False,False,0.0,0.9982,Fixed-policy
200,122,4,1305,200,0,1105,200,181,12,7,0.06,False,False,0.0,1.0,Fixed-policy
200,122,5,1125,200,0,925,200,177,14,9,0.07,False,False,0.0,1.0,Fixed-policy
200,122,6,952,200,0,752,200,186,8,6,0.04,False,False,0.0,1.0,Fixed-policy
200,122,7,768,200,0,568,200,181,12,7,0.06,False,False,0.0,1.0,Fixed-policy
200,122,8,590,200,0,390,200,187,8,5,0.04,False,False,0.0,1.0,Fixed-policy
200,122,9,405,200,0,205,200,183,9,8,0.045,False,False,0.0,1.0,Fixed-policy
200,122,10,224,200,0,24,200,192,4,4,0.02,False,False,0.0,1.0,Fixed-policy
200,122,11,37,37,0,0,37,33,1,3,0.027,False,False,0.0,1.0,Fixed-policy
200,122,12,7,7,0,0,7,6,0,1,0.0,False,False,0.0,1.0,Fixed-policy
200,123,1,1709,200,0,1509,200,182,11,7,0.055,False,False,0.0,0.9146,Fixed-policy
200,123,2,1530,200,0,1330,200,178,12,10,0.06,False,False,0.0,1.0,Fixed-policy
200,123,3,1358,200,0,1158,200,185,6,9,0.03,False,False,0.0,0.9945,Fixed-policy
200,123,4,1177,200,0,977,200,190,6,4,0.03,False,False,0.0,0.9986,Fixed-policy
200,123,5,994,200,0,794,200,184,11,5,0.055,False,False,0.0,1.0,Fixed-policy
200,123,6,810,200,0,610,200,178,17,5,0.085,False,False,0.0,1.0,Fixed-policy
200,123,7,636,200,0,436,200,187,10,3,0.05,False,False,0.0,1.0,Fixed-policy
200,123,8,452,200,0,252,200,189,7,4,0.035,False,False,0.0,1.0,Fixed-policy
200,123,9,267,200,0,67,200,187,8,5,0.04,False,False,0.0,1.0,Fixed-policy
200,123,10,82,82,0,0,82,73,6,3,0.0732,False,False,0.0,1.0,Fixed-policy
200,123,11,10,10,0,0,10,10,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,123,12,4,4,0,0,4,4,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,124,1,1673,200,0,1473,200,188,6,6,0.03,False,False,0.0,0.8785,Fixed-policy
200,124,2,1488,200,0,1288,200,191,6,3,0.03,False,False,0.0,0.9974,Fixed-policy
200,124,3,1299,200,0,1099,200,188,8,4,0.04,False,False,0.0,1.0,Fixed-policy
200,124,4,1113,200,0,913,200,186,9,5,0.045,False,False,0.0,1.0,Fixed-policy
200,124,5,930,200,0,730,200,185,12,3,0.06,False,False,0.0,0.9989,Fixed-policy
200,124,6,748,200,0,548,200,189,5,6,0.025,False,False,0.0,1.0,Fixed-policy
200,124,7,561,200,0,361,200,187,7,6,0.035,False,False,0.0,1.0,Fixed-policy
200,124,8,379,200,0,179,200,186,9,5,0.045,False,False,0.0,1.0,Fixed-policy
200,124,9,198,198,0,0,198,181,11,6,0.0556,False,False,0.0,1.0,Fixed-policy
200,124,10,20,20,0,0,20,19,1,0,0.05,False,False,0.0,1.0,Fixed-policy
200,124,11,1,1,0,0,1,1,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,124,12,2,2,0,0,2,2,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,125,1,1741,200,0,1541,200,184,13,3,0.065,False,False,0.0,0.8932,Fixed-policy
200,125,2,1561,200,0,1361,200,177,16,7,0.08,False,False,0.0,0.989,Fixed-policy
200,125,3,1389,200,0,1189,200,183,13,4,0.065,False,False,0.0,0.9982,Fixed-policy
200,125,4,1210,200,0,1010,200,183,7,10,0.035,False,False,0.0,1.0,Fixed-policy
200,125,5,1029,200,0,829,200,179,15,6,0.075,False,False,0.0,1.0,Fixed-policy
200,125,6,853,200,0,653,200,190,7,3,0.035,False,False,0.0,1.0,Fixed-policy
200,125,7,666,200,0,466,200,193,4,3,0.02,False,False,0.0,1.0,Fixed-policy
200,125,8,475,200,0,275,200,182,10,8,0.05,False,False,0.0,1.0,Fixed-policy
200,125,9,296,200,0,96,200,182,14,4,0.07,False,False,0.0,1.0,Fixed-policy
200,125,10,114,114,0,0,114,100,8,6,0.0702,False,False,0.0,1.0,Fixed-policy
200,125,11,15,15,0,0,15,15,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,125,12,2,2,0,0,2,1,0,1,0.0,False,False,0.0,1.0,Fixed-policy
200,126,1,1706,200,0,1506,200,179,11,10,0.055,False,False,0.0,0.8606,Fixed-policy
200,126,2,1529,200,0,1329,200,177,12,11,0.06,False,False,0.0,0.9944,Fixed-policy
200,126,3,1353,200,0,1153,200,183,12,5,0.06,False,False,0.0,1.0,Fixed-policy
200,126,4,1173,200,0,973,200,183,13,4,0.065,False,False,0.0,0.9986,Fixed-policy
200,126,5,993,200,0,793,200,189,9,2,0.045,False,False,0.0,1.0,Fixed-policy
200,126,6,807,200,0,607,200,185,9,6,0.045,False,False,0.0,1.0,Fixed-policy
200,126,7,627,200,0,427,200,180,14,6,0.07,False,False,0.0,1.0,Fixed-policy
200,126,8,448,200,0,248,200,182,11,7,0.055,False,False,0.0,1.0,Fixed-policy
200,126,9,267,200,0,67,200,195,2,3,0.01,False,False,0.0,1.0,Fixed-policy
200,126,10,74,74,0,0,74,67,2,5,0.027,False,False,0.0,1.0,Fixed-policy
200,126,11,7,7,0,0,7,7,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,126,12,5,5,0,0,5,5,0,0,0.0,False,False,0.0,1.0,Fixed-policy
200,127,1,1747,200,0,1547,200,180,11,9,0.055,False,False,0.0,0.9,Fixed-policy
200,127,2,1570,200,0,1370,200,180,14,6,0.07,False,False,0.0,0.989,Fixed-policy
200,127,3,1393,200,0,1193,200,179,11,10,0.055,False,False,0.0,0.9963,Fixed-policy
200,127,4,1215,200,0,1015,200,186,9,5,0.045,False,False,0.0,1.0,Fixed-policy
200,127,5,1032,200,0,832,200,181,12,7,0.06,False,False,0.0,1.0,Fixed-policy
200,127,6,851,200,0,651,200,178,13,9,0.065,False,False,0.0,1.0,Fixed-policy
200,127,7,676,200,0,476,200,182,13,5,0.065,False,False,0.0,1.0,Fixed-policy
200,127,8,499,200,0,299,200,187,8,5,0.04,False,False,0.0,1.0,Fixed-policy
200,127,9,315,200,0,115,200,184,11,5,0.055,False,False,0.0,1.0,Fixed-policy
